Index,Account Id,Lead Owner,First Name,Last Name,Company,Phone 1,Phone 2,Email 1,Email 2,Website,Source,Deal Stage,Notes
114,ew0aRkswCm,Tom Thomas,Thomas,Kline,Fitzgerald-Krause,+1-850-623-2616x4556,+1-553-494-0599x205,swansonbonnie@jarvis-gould.org,beverly21@sampson.com,https://www.beasley-orr.com/,Cold Email,Proposal Sent,Phone space food throw return above.
115,7aEjCEFkrz,Ross Thomas,Roy,Phelps,Holland-Kim,359-482-5086x948,819-228-9785x036,curtisharold@bray.info,blake15@galvan-bond.biz,http://www.lloyd.com/,Google Ads,Closed Lost,Summer mind pressure.
116,nISbxMXmKr,Doris Richmond,Trevor,Dunn,Callahan Ltd,001-827-511-5921x806,(294)753-6886x24713,ritagarrett@fletcher-mayo.com,mahoneyclinton@savage.net,http://www.macias-byrd.com/,Retargeting Ads,On Hold,Dream dog southern low social skill best.
117,CNUlLCFqq1,Christian Riley,Carlos,Andersen,Cherry Inc,(358)363-2177x390,514.661.4779,derekcortez@wise.com,uhammond@nicholson.com,http://velazquez-gay.net/,Cold Call,Qualified,Its American smile never.
118,PRzLO1lpOa,Todd Benson,Katelyn,Dunn,"Lynn, Meza and Steele",782.204.1845x4022,001-412-288-1613x633,marie51@shelton-foster.com,stephenarcher@wilkerson.com,http://bowers.net/,Podcast,Closed Lost,Brother nature likely.
119,66eqquudWe,Sheila Gilmore,Ana,Austin,"Crane, Beasley and Jacobson",814.714.2273x075,904.251.0922x8517,davidchelsea@terry.info,shari70@clements-leonard.com,https://browning.com/,Direct Traffic,Re-engagement,Spring plant central sing.
120,OhikMqQuf1,Arthur Robbins,Gilbert,Sexton,Martinez-Perkins,319-902-5948,001-282-492-4786x853,wvance@chen.com,omccullough@knight.biz,http://www.owen.org/,Direct Traffic,Disqualified,Agree stock same somebody.
121,Jtj0tk1Z4y,Brian Mata,Catherine,Jenkins,Burke-Jensen,+1-339-360-8780x6804,001-373-224-1471x26887,joshua49@flynn.com,swansonangelica+fchang@jackson.com,http://shea-watts.org/,Website Form,Closed Lost,Knowledge him impact yeah why management.
122,vlcaH590wU,Mark Randolph,Clifford,Ortega,Roy-Mclean,+1-907-425-9391x75060,589.219.2347x25413,lawrencelynn@burch.com,clifford48@cantu-baird.biz,http://molina.biz/,Referral,Contacted,Water memory room newspaper beat.
123,NKw6fQINLL,Bruce Koch,Anne,H.,Combs and Sons,954.950.4224,933.449.7289x70041,ross10@zavala.com,snowjenna+serranonicolas@hahn.info,https://key-lin.com/,Cold Email,Disqualified,As go nor shake score.
124,BEteROaM8H,Karina Logan,Tiffany,Humphrey,"Fuller, Frazier and Alvarez",(427)279-4300,384.708.9414x333,washingtonmason@romero-sherman.net,stephen15@knox.net,http://lang-harvey.com/,Trade Show,On Hold,Finally officer pull local tonight.
125,L17Y1AENWj,Heidi Green,Jeff,Keith,Herring-Mcguire,001-835-313-9131x2663,534.693.0281x5458,umathews@lamb-braun.org,oali@owen-levy.biz,http://yu-clements.org/,Social Media,Negotiation,Contain company it player remain election its.
126,nOnYUNnjhj,Tabitha Sutton,Javier,Santiago,"Mercer, Wolf and Galvan",+1-245-371-6780,9793937119,kellibell@dickson.com,edgar76@wheeler-shelton.com,https://www.gates.com/,Website Form,Contacted,Agent for suddenly interest these standard.
127,sbffHe6ZFL,Caroline Leblanc,Zoe,C.,Woodward Ltd,667-360-4540x6470,(696)890-0467,stephenstracie+beverlygordon@foster.com,igood@sampson.com,http://www.hale-bradshaw.org/,Purchased List,Disqualified,Senior conference shake catch inside finally tend.
128,RPTI1eVFWH,Stanley Hale,Jane,S.,Bond LLC,+1-843-862-1583x80330,263.685.7588x2835,glennash@hall.org,mikemelton+candice29@burgess.com,https://www.spears.com/,Networking Event,Proposal Sent,Threat cell race goal.
129,gKh48XTKjz,Tricia Dunlap,Deanna,B.,Oneal-Alvarado,(879)322-5199,(344)950-7314x635,nwilson@myers.biz,cassandra05@pratt.info,https://www.orr.info/,Organic Search (SEO),New Lead,Reveal rich hold against administration behavior future.
130,j5z1HlbXQX,Alvin Smith,Deborah,Richard,"Yu, Andrade and Farmer",831.376.2168x878,529-778-1387x37357,raymond82@barber.net,singletonjared@paul-singh.com,http://copeland-robles.com/,Google Ads,Qualified,Choose member help accept artist with statement.
131,g1MMQh1IN7,Sherry Duncan,Daryl,Parker,Hayes PLC,001-445-835-9351,+1-550-951-5179,betty75@wilkins.com,haley76@newton.biz,https://www.bradley.com/,Podcast,Closed Lost,Much security significant degree according.
132,Hae2UArS4C,Debbie Landry,Melody,Vaughan,Short Group,(397)569-8423x7740,001-886-629-8872x5597,bauerjoanna@miles.com,claudialeon@velazquez.com,https://schroeder.com/,Referral,Disqualified,Art computer radio hundred campaign.
133,Hae2UArS4C,Debbie Landry,Melody,V.,Short Group,001-886-629-8872x5597,(397)569-8423x7740,claudialeon@velazquez.com,bauerjoanna@miles.com,https://schroeder.com/,Referral,Disqualified,Art computer radio hundred campaign.
134,h2gmQM4bKN,Alexandria Riley,Kara,Nash,Proctor Ltd,2379342678,(663)581-1034x1862,littlejacqueline@clements.com,oscarmoody@wilkins-burnett.org,https://www.cameron.com/,Trade Show,Qualified,Successful pressure management drop mission.
135,fIUzTT0w6s,Stacy Stephenson,Cassidy,S.,Hoffman PLC,319-336-8673,884-668-8738x6207,iwebb+sheilajohnston@willis.com,russellchelsea@downs.com,https://edwards.info/,Organic Search (SEO),Disqualified,Travel year yet garden recently who voice.
136,YStbLTaUgo,Rachel Bautista,Lorraine,Dennis,Parsons-Russell,258.650.9643x95086,905.276.0919x93761,tjames@oliver-wu.com,pabbott@francis.com,http://rasmussen.com/,Chatbot,Closed Won,Ok special almost.
137,xbgdNawHwI,Cassie Floyd,Briana,Suarez,"Eaton, Vega and Bridges",(822)418-9084,001-962-692-8513x63850,joannebrennan@kent.com,bob42@rocha.net,https://bean.info/,Cold Call,Contacted,Within Democrat according remain.
138,qbbsXEH6uw,Douglas Rich,Lisa,L.,"Patrick, Avila and Fleming",742.337.7913x299,+1-615-317-8251x3548,gregoryherman+andrew65@key.info,charlestanner@king-cowan.com,http://cox-travis.com/,Cold Email,Disqualified,Money sister have seven investment quality structure.
139,memZOp7DbA,Brandy Mullins,Mandy,Conley,Davidson Ltd,+1-929-235-0837x9399,(942)638-3791,gerald75@garcia-rush.com,lynnbean@church.com,https://www.sims.info/,Facebook Ads,Contacted,To look close walk whole box house.
140,vn4EPj60QG,Elizabeth Rich,Derrick,Melendez,"Hull, Ray and Parker",001-569-430-1964x30247,626-847-4694,ahouse@moore.com,jonathonguzman@hickman.org,http://www.oconnor.info/,Website Form,On Hold,Reveal hope everybody newspaper.
141,nISbxMXmKr,Doris Richmond,Trevor,Dunn,Callahan Ltd,(294)753-6886x24713,001-827-511-5921x806,ritagarrett@fletcher-mayo.com,mahoneyclinton@savage.net,https://www.macias-byrd.com/,Retargeting Ads,On Hold,Determine material public power traditional hard.
142,k9qAqTSALL,Sonia Pugh,Devon,Massey,Huynh Ltd,390.465.4569x5933,467-407-1317x771,marvin69@bolton.com,qmalone@larsen.net,https://simmons.com/,Organic Search (SEO),Negotiation,Business sound fact.
143,FMtkh8Icoa,Gregory Barron,Johnathan,Shea,"Dickerson, Bautista and Lewis",823-636-3609x3432,001-515-334-9677x2169,adrian16+monica19@rivas.com,qhopkins@suarez-mcbride.com,http://www.knox-murray.com/,Podcast,Proposal Sent,Also serve area total simply.
144,04o7J4YxoQ,Edward Chang,Valerie,Frank,Armstrong Group,+1-498-817-1089x9807,+1-544-971-1782x458,dcantrell@montoya.com,charles15@hunter.com,https://davidson.com/,Retargeting Ads,On Hold,And decade answer least else.
145,jYnhvf8ffU,Mindy Peters,Makayla,Knox,Chambers-Newton,+1-905-574-8258x219,860.563.9265x499,wyork@fitzpatrick.com,ashleyolson@romero.com,https://brooks-meadows.info/,Partner Program,Negotiation,Term song family.
146,z5C4ht6jex,Krystal Chandler,Christine,B.,Barber-Jones,(427)938-1979x71938,581.656.5170,garycontreras@carlson.com,marthachandler+whenry@clark.com,https://www.silva-fry.com/,Purchased List,Re-engagement,Traditional car television myself person ahead particular near.
147,PRzLO1lpOa,Todd Benson,Katelyn,Dunn,"Lynn, Meza and Steele",001-412-288-1613x633,782.204.1845x4022,marie51@shelton-foster.com,stephenarcher@wilkerson.com,https://bowers.net/,Podcast,Closed Lost,Young order property across.
148,NnStKFrKsA,Paula Preston,Brianna,Everett,"Bush, Morse and Lucero",886.952.8862x1428,+1-208-640-9191x49077,becky42@sanford-schwartz.net,fredericklyons@meza.biz,http://braun.com/,Trade Show,Closed Lost,Media future option especially generation little.
149,lZltaldsaC,Jackie Heath,Alejandra,Aguilar,Rodriguez and Sons,+1-306-242-4933x65894,6185829547,fhuynh@russo.com,parrishstanley@hardy.com,http://www.khan-travis.net/,Website Form,Contacted,More water finish threat.
150,9dZeVZLxmo,Angelica Spence,Jaclyn,Winters,Levy-Lucas,+1-475-291-7365x4929,981.793.8361x273,mrhodes@clements.com,jacob59@haas.com,https://frey.info/,Facebook Ads,Contacted,Institution business agent run.
151,NKw6fQINLL,Bruce Koch,Anne,H.,Combs and Sons,933.449.7289x70041,954.950.4224,ross10@zavala.com,snowjenna@hahn.info,https://key-lin.com/,Cold Email,Disqualified,As go nor shake score.
152,nGe5732tbG,Kerri Stephens,Omar,Howell,"Hopkins, Mueller and Solis",423.858.8688x4417,332-566-2526x475,nmcclure@allison.info,richardaimee@murphy.net,https://www.smith-hawkins.org/,Cold Call,Contacted,Case artist mind say three much.
153,bubqGHxskp,Roberta Austin,Maria,Holmes,Alexander Inc,+1-341-371-4744,4317414259,forbesadrienne@rivers.net,schmittrickey+kpowell@vega-nixon.info,http://barber.biz/,Webinars,New Lead,Each run fire tax natural third serve.
154,f0oDAiYjpm,Kristi Campbell,Anthony,Martin,Pratt Group,439-613-9694x88688,+1-242-387-3216,billy40@arroyo-lam.info,owiggins@acosta.net,http://ortiz.biz/,Purchased List,Closed Won,Artist professor provide must least.
155,g9llxpjHqY,Alexander Sullivan,Melinda,S.,Rice and Sons,(823)260-4368x753,247.332.2875x5899,lori88+xlarsen@cox.com,robert99@benitez-sampson.com,http://kemp.net/,Referral,On Hold,Call phone fall minute yard paper still.
156,6s0cW0WQPd,Makayla Dillon,Jerome,P.,Walters LLC,+1-560-670-5483x27210,+1-590-948-1880x4399,nbond@rangel.com,emathis@fields.com,http://www.navarro.com/,Podcast,New Lead,Road maintain response their.
157,sbffHe6ZFL,Caroline Leblanc,Zoe,Chandler,Woodward Ltd,(696)890-0467,667-360-4540x6470,igood@sampson.com,stephenstracie+morenolindsey@foster.com,http://www.hale-bradshaw.org/,Purchased List,Disqualified,Class billion son before.
158,UJNKYLF1N1,Mikayla Calhoun,Scott,Maldonado,Ayala-Giles,+1-784-688-6082x664,+1-467-763-1886x5021,louis82@flores.com,ttravis@patel-rollins.com,https://www.bonilla-beard.info/,Content Marketing,Qualified,Newspaper glass space growth environment.
159,DuUhmExy2Q,Kara Carpenter,Caleb,Delgado,"Munoz, Willis and Liu",419.855.5096x9790,(613)679-0221x76632,chorne@faulkner.com,qwhite@benjamin.org,https://hendrix.com/,Webinars,Disqualified,First begin minute project market.
160,yLOajDegQA,Donald Ward,Tabitha,Carrillo,"Fry, Walter and Figueroa",734.331.4041x098,(796)932-5822x4767,jacob78@mcdonald.com,samantha55@holden.com,http://morton-nicholson.net/,Chatbot,New Lead,Little down occur necessary.
161,jc8mm7gR2I,Tamara Terrell,Dominique,Cochran,Brennan Ltd,320-368-7257,(387)550-4777,andreastevens@alexander.com,bendersonia@ramos.com,https://guerra.com/,Trade Show,Disqualified,Health cold particular great.
162,1YNVimR97v,Rachel Hanson,Sabrina,Grimes,"Mora, Salas and Collier",001-812-346-7846x1688,001-393-894-6120,wgray@parrish.com,jeanette73@weber.com,http://www.floyd.info/,Organic Search (SEO),Re-engagement,Morning lay position sport reveal close.
163,QHl4rTrwhT,Monique Mcdowell,Riley,Skinner,Wilkins Group,387-742-0228,5402248582,vaughanwilliam@mcintyre.org,kaylee65@english.net,http://www.blake.info/,Social Media,Disqualified,Close increase hand however.
164,0b5qcMn4gN,Douglas Rosales,Lydia,Krueger,"Nguyen, Todd and Harrison",001-684-406-9848x04086,(838)632-6139,nbonilla@raymond-adkins.com,marksluke@ashley.info,http://www.huber.com/,Webinars,Closed Lost,Heavy last wide pretty management customer place.
165,ZRqyZgeuYM,Penny Ross,Laurie,Barrera,Leach PLC,001-709-377-9839,343-379-1317,angel94@garrison.com,lewislaura@king-fuentes.info,https://buck.com/,Organic Search (SEO),Closed Won,Should service let evidence first raise lawyer.
166,cIgEYVL3e6,Jessica Brandt,Anne,Waller,Cain LLC,(457)694-7071,(406)898-1182x6624,seanhamilton@wilson.net,oheath@friedman.com,https://www.savage-chaney.net/,Content Marketing,Closed Lost,Tv protect manage capital national sing seven.
167,5JOZq7wb02,William Alvarado,Lorraine,Mathis,Bright PLC,(444)463-2960x77323,806-369-0750x49515,bill58@porter.com,jim07@rubio.net,https://cabrera.com/,LinkedIn Outreach,Re-engagement,Certain student anyone whom lead evening.
168,OUBsma8XuS,Theodore Camacho,Jason,S.,Krueger-Blake,001-973-692-6884x800,(519)279-5800,kelli04@floyd.com,fordclaudia@porter.info,https://nichols.com/,Podcast,Proposal Sent,Machine tree check six inside network seat.
169,xbgdNawHwI,Cassie Floyd,Briana,Suarez,"Eaton, Vega and Bridges",001-962-692-8513x63850,(822)418-9084,joannebrennan@kent.com,bob42@rocha.net,http://bean.info/,Cold Call,Contacted,Police make yeah wish enter write travel.
170,of56chUWaS,Blake Richmond,Roger,B.,Carpenter-Fry,001-276-921-5217x5761,001-669-533-7552x032,brownbarbara@davies.biz,pattersonchristy@duran-hubbard.com,http://gentry-maddox.org/,LinkedIn Outreach,Negotiation,Wide alone court building best wait safe.
171,OUBsma8XuS,Theodore Camacho,Jason,Shannon,Krueger-Blake,001-973-692-6884x800,(519)279-5800,fordclaudia@porter.info,kelli04@floyd.com,https://nichols.com/,Podcast,Proposal Sent,Mrs accept check cup me learn blue.
172,53ylRGIdsG,Corey Crane,Jim,Young,Obrien-Baker,983.701.2502x812,(268)205-3821x4041,doris41@dickerson-mendoza.org,glenkemp@figueroa.com,http://krueger.net/,Purchased List,New Lead,Party sure billion task arm everybody.
173,hLjVD4hYPe,Albert Rosales,Miguel,Strong,Brown Group,(722)392-0482,+1-553-689-1384x62624,rogerbarton@collier.biz,wlin@case-benson.com,http://www.arroyo.info/,Trade Show,Negotiation,Character draw activity face.
174,7obBqtnWAA,Eugene Spears,Mackenzie,Schroeder,Vang-Blankenship,+1-320-242-6937,258.443.0339,moniquemorrison@calderon.org,allisoncristina@moore.com,https://www.whitney-pratt.com/,Cold Call,Closed Lost,Floor deep law both.
175,sFd91z4cgw,Wyatt Bass,Sara,Acevedo,Compton and Sons,725.532.6474x338,(781)307-2281x6577,nobleyvonne@leblanc-odonnell.com,terrencewalsh@vaughan.com,https://www.sloan.com/,Other,Disqualified,Film remain very from.
176,lNjP6Y1V4d,Joann Hunter,Colton,Flowers,"Rivers, Freeman and Shannon",(879)241-0269,501-880-8352,baileypratt@hodges.com,gclark@mendez.net,http://www.finley.com/,Organic Search (SEO),Negotiation,Customer light reason their consumer food full.
177,AHDJ8mmArX,Glenda Palmer,Seth,Hull,"Keller, Tyler and Taylor",(390)932-0938x28914,818-703-0799,cpratt@townsend-arnold.com,maddenkatie@oconnor.info,http://www.alvarez-schmidt.com/,Direct Traffic,Closed Lost,Catch country really course.
178,PL0QcDHSm5,Kristin Haney,Tracy,D.,Berger Ltd,842.273.3314,8955937833,pashley@fischer.com,acarson@huynh.com,http://frey.net/,Website Form,Re-engagement,Night so general write line realize company the.
179,2xvUc0koQC,Robert Hines,Colton,Stewart,Lynn and Sons,+1-998-524-0919x15813,+1-639-690-4878x609,lacey87@acevedo-marshall.biz,uoneill@gordon-mendoza.com,http://humphrey-suarez.biz/,Facebook Ads,Disqualified,Staff data wrong center medical.
180,ys7BjVGY0J,Edgar Love,Bianca,Vazquez,"Adkins, Huber and Faulkner",338.990.2032x691,(226)484-8885,alice20@kaufman-shaffer.com,ohickman@crane.org,https://www.osborn.com/,Other,New Lead,Detail long put boy quality try.
181,344dkbMUjp,Tyrone Griffith,Leslie,Bailey,"Meza, Richards and Owens",589.370.4751,920-922-5876x48756,morrisvalerie@sandoval.info,qarias@owen-alvarez.com,https://www.knight.com/,Webinars,Closed Lost,Born drug partner.
182,XN1FM31icm,Chelsey Downs,Sheri,Nelson,Dorsey Ltd,(530)867-0261x6244,+1-721-626-4676x27287,delacruzjeff@allison.info,pnash@haley.com,http://www.branch.com/,Webinars,Negotiation,Issue bag they citizen.
183,sFd91z4cgw,Wyatt Bass,Sara,A.,Compton and Sons,725.532.6474x338,(781)307-2281x6577,terrencewalsh@vaughan.com,nobleyvonne@leblanc-odonnell.com,https://www.sloan.com/,Other,Disqualified,Film remain very from.
184,07bGyJr92z,Adam Patton,Spencer,Mack,Flores Inc,780.272.8591x8588,894.825.8945x669,inicholson@fox.biz,francisvalenzuela@howell-rich.com,http://www.herrera-kane.com/,Cold Call,Re-engagement,When order least direction clear.
185,4xCfnCySeC,Tracy Miles,Derrick,Shea,"Yu, Weeks and Walsh",6412899720,001-989-436-5323x678,terrygeorge@mayo.info,angelica83@howe.info,http://www.bryant.org/,Content Marketing,Contacted,War society she address hundred always.
186,b32AsKCTDW,Martin Clay,Edward,Shannon,Le PLC,+1-391-626-9836x1265,+1-485-696-4474,ccobb@mahoney.com,curtis20@english.com,http://mullen.net/,Trade Show,Disqualified,Purpose organization its common play.
187,nshzl24ubu,Victoria Lam,Jodi,D.,"Church, Sexton and Holt",283.310.9139,(859)411-0381,cbell@carpenter.com,kempfranklin+msheppard@cervantes.com,http://www.cherry-wong.com/,Social Media,Re-engagement,Condition major black recognize news Mrs place.
188,uc98bvjNnL,Ray Woodward,Dawn,Wallace,"Farley, Medina and Blevins",339-671-2202x70136,270.636.8101x4781,phelpsabigail@ramsey-douglas.info,sandersomar@bonilla.com,https://decker.com/,Networking Event,Disqualified,Usually employee identify term return themselves series.
189,msT8TroUeN,Jessica Wallace,Whitney,Lara,Norman Inc,(619)249-8362x1341,(950)440-8716x44895,jorgearnold@calhoun.net,dcarpenter@montoya.com,http://www.ashley.biz/,Retargeting Ads,Contacted,Well eat building us beyond explain heart.
190,MmgcpACTHf,Chad Terry,Alice,Small,Chavez-Benton,587.585.2256x54894,001-347-759-4086x9446,gentrydeborah@pugh.com,veleztaylor+cvasquez@zhang.biz,http://mullen.com/,Referral,Qualified,South boy table ago voice fill court begin.
191,KE56RdaNg9,Christopher Lawson,Travis,Tate,"Franco, Andrade and Meza",987.623.8897x30673,244-250-3880,odonnellross@villegas-stokes.org,joseph47@hale-fields.com,http://oconnell.org/,Partner Program,Closed Lost,Big civil serve so major make.
192,0wJp0KfdWj,Noah Lloyd,Colton,Bryan,"Lawson, Harper and Barrett",+1-458-256-8716x2157,(969)374-5168,marisaryan@hardin-lyons.biz,banksmakayla@thornton-blackwell.com,http://morris-schaefer.net/,Cold Call,Re-engagement,Remain commercial per certainly our become.
193,LzUN6wbjzk,Tony Mack,Emma,Simon,Salas Inc,(949)836-8983,001-505-540-2626x18615,traviselijah@bird.com,bradforddiamond@cooke.net,http://young.com/,Networking Event,New Lead,Paper Congress though offer.
194,nzyGBXVPgD,Tasha Trujillo,George,Moses,Casey-Pace,577.954.4571x89648,001-322-471-1802x358,floresryan@juarez.biz,dana75@merritt-proctor.com,https://hunt-woodward.biz/,Social Media,Re-engagement,Finish blue purpose represent should continue knowledge.
195,BUj2HmdkRP,Bob Hansen,Austin,L.,Ryan Group,001-915-797-0248,652.376.4216,jchandler@arellano-lowery.com,csilva+abrown@gonzales.info,https://www.mckenzie.com/,Facebook Ads,On Hold,Fast analysis economy.
196,Jtj0tk1Z4y,Brian Mata,Catherine,Jenkins,Burke-Jensen,+1-339-360-8780x6804,001-373-224-1471x26887,joshua49@flynn.com,swansonangelica+sellersrenee@jackson.com,https://shea-watts.org/,Website Form,Closed Lost,Bank road floor Mr head sign.
